index,age,gender,income,edu,city,smartphone,sns,movieNm,theaterNm,newspaper
9949,54,1,12,5,1,1,2,2,0,1
10588,53,2,1,4,1,1,1,1,0,1
1811,48,1,13,5,1,1,2,6,0,1
6330,35,2,1,4,1,1,1,6,0,1
9472,56,2,1,4,1,1,1,1,0,1
2921,10,2,1,2,2,1,1,4,0,2
562,22,2,1,5,1,1,1,10,0,1
5220,47,1,10,5,1,1,1,3,0,1
6078,39,2,6,5,2,1,2,6,0,2
10096,18,1,1,4,1,1,2,5,0,1
6160,66,2,3,2,1,1,2,0,0,2
6151,24,2,6,5,1,1,2,20,1,2
5863,19,2,2,5,1,1,1,7,2,2
9544,65,1,4,4,1,1,2,0,0,1
9909,32,1,8,5,1,1,2,2,0,1
3494,52,2,3,4,1,1,1,15,2,1
9792,58,1,8,4,1,1,1,4,0,1
9197,15,2,1,3,1,1,1,10,0,1
6646,38,2,7,5,1,1,1,2,1,1
9629,22,2,1,5,1,1,1,8,2,1
5419,26,1,6,5,1,1,1,5,0,1
3173,17,1,1,4,1,1,1,6,0,2
9320,43,1,8,5,1,1,2,3,0,1
4580,52,2,6,5,1,1,2,6,2,1
6212,33,2,5,5,1,1,1,5,0,1
3359,57,1,10,4,1,1,1,3,0,1
7475,19,2,1,5,1,1,1,5,0,1
9042,42,1,7,5,1,1,1,20,2,2
3545,55,1,4,4,1,1,2,0,0,2
9601,71,2,1,2,1,1,2,0,0,2
691,38,2,7,4,1,1,1,4,0,2
4025,41,1,6,5,1,1,1,3,0,1
1001,55,2,5,4,1,1,2,0,0,2
10003,14,2,1,3,1,1,2,4,0,2
425,41,1,9,5,1,1,2,0,0,1
8920,83,2,1,3,1, ,2,0,0,2
9713,39,2,5,5,1,1,1,4,0,1
418,53,2,8,5,1,1,2,6,0,1
1632,24,2,5,4,1,1,1,3,0,2
4435,58,2,6,4,1,1,1,0,0,1
8085,21,1,2,5,2,1,1,3,0,1
335,45,2,4,5,1,1,1,3,0,1
8389,53,2,3,5,1,1,1,0,0,1
1498,15,2,1,3,1,1,1,1,1,2
6683,47,2,1,4,1,1,2,1,0,1
6623,79,2,3,2,2,0,2,0,0,2
5698,71,2,2,2,2,1,2,0,0,2
4777,21,1,1,5,1,1,2,1,0,1
4432,63,1,15,6,1,1,2,0,2,1
5071,53,2,5,5,1,1,1,4,0,1
767,55,2,1,4,1,1,2,3,1,1
8661,47,1,10,6,1,1,2,2,0,1
10280,40,1,9,5,1,1,1,5,2,2
2135,14,1,1,3,1,1,2,2,0,2
5425,71,2,1,3,1,0,2,0,0,2
6003,25,1,1,5,1,1,1,2,0,1
6670,51,2,1,4,1,1,2,0,0,2
6132,58,2,5,4,1,1,1,2,0,1
576,47,1,14,5,1,1,1,2,0,1
3406,33,1,7,5,1,1,2,0,0,1
3184,77,1,2,2,1,1,2,0,0,2
8054,13,1,1,3,2,1,1,3,0,1
10034,51,2,6,5,1,1,2,5,1,1
2226,58,2,8,4,1,1,2,0,0,2
10620,72,1,3,3,1,1,2,0,0,2
5534,52,2,1,4,2,1,2,0,0,2
7704,65,2,1,3,2,1,2,1,0,2
1737,61,2,1,3,1,1,2,0,0,1
3436,68,2,1,3,1,1,2,0,0,2
307,44,1,9,5,1,1,2,5,2,2
8308,51,1,11,5,1,1,1,3,0,1
3551,74,2,2,2,1,0,2,0,0,2
8835,53,1,7,4,1,1,1,1,0,2
10840,60,1,8,3,1,1,2,0,0,2
5313,53,2,5,4,1,1,2,1,0,1
7393,59,1,7,4,1,1,1,0,0,2
7576,54,2,1,4,1,1,1,0,0,1
9508,39,1,9,4,1,1,1,2,0,2
7217,11,2,1,2,1, ,2,1,0,2
2300,42,1,6,5,1,1,1,10,0,1
4767,20,1,1,5,1,1,1,5,0,2
4311,25,2,7,5,1,1,1,10,2,1
7383,54,2,1,5,2,1,1,3,0,1
7254,72,1,4,4,1,1,2,0,0,1
10605,39,1,7,5,1,1,1,3,1,1
9631,44,1,6,5,1,1,1,5,0,1
5694,51,2,11,3,2,1,2,1,1,1
4066,42,1,6,5,2,1,1,1,0,1
1547,58,1,12,5,1,1,1,5,0,1
9055,17,2,1,4,1,1,1,5,2,2
2637,50,1,14,5,1,1,2,7,0,1
268,15,1,1,3,1,1,1,2,11,1
8974,23,1,1,5,1,1,2,20,0,1
3091,72,1,2,2,1,0,2,0,0,2
5494,45,1,7,4,1,1,1,1,0,1
381,71,1,5,4,1,0,2,0,0,2
9758,62,1,5,5,1,1,2,0,0,1
4357,54,2,1,5,1,1,2,5,0,2
8055,12,2,1,2,2,1,1,0,0,2
4922,53,1,16,4,1,1,1,2,0,1
3594,49,1,6,5,1,1,1,2,0,1
9689,38,1,11,4,1,1,1,3,0,1
8188,58,1,6,5,1,1,2,0,0,1
2196,33,2,4,4,1,1,2,3,0,1
813,46,1,11,6,1,1,2,1,0,1
4013,64,1,7,5,1,1,2,2,5,1
1014,51,1,6,4,1,1,2,0,0,2
8248,77,1,2,4,2,0,2,0,0,2
1690,48,2,1,4,1,1,1,5,1,2
2296,39,1,7,5,1,1,1,10,0,1
3382,48,1,6,5,1,1,2,0,0,2
8535,66,2,5,4,1,1,2,0,0,2
6948,13,2,1,3,2,1,1,1,0,1
7915,18,1,1,4,1,1,1,2,0,2
6910,75,1,4,2,2,0,2,0,0,2
976,56,1,7,5,1,1,2,1,0,2
5703,69,1,5,3,1,1,2,0,0,2
9940,49,2,5,4,1,1,1,3,0,1
2962,44,2,1,4,1,1,2,3,0,1
3486,23,1,1,5,1,1,2,0,0,2
3448,45,1,6,4,1,1,2,2,1,1
2370,16,1,1,4,1,1,1,3,0,1
3562,43,1,8,4,1,1,2,3,0,2
3370,61,2,8,4,1,1,1,3,0,1
8253,83,2,3,2,1,1,2,0,0,2
10584,40,1,7,5,1,1,1,3,0,1
4112,26,2,6,5,1,1,1,6,2,1
2635,18,2,1,4,1,1,1,2,0,1
8644,9,1,1,2,1, ,2,6,0,2
2343,58,2,5,4,1,1,2,0,0,2
1769,37,1,16,4,1,1,2,3,0,1
8056,86,2,2,2,2,0,2,0,0,2
867,54,2,5,5,1,1,1,3,0,2
3364,52,1,5,4,1,1,1,4,0,1
862,24,1,2,5,1,1,1,10,0,1
4666,11,2,1,2,1,1,2,2,0,2
5956,86,2,1,2,1, ,2,0,0,2
3497,53,1,13,4,1,1,1,0,0,2
10176,58,2,1,4,1,1,2,4,0,2
3589,71,2,4,3,1,1,2,0,0,1
2095,80,1,1,4,1,1,2,0,0,2
4722,62,2,5,4,1,1,2,0,0,2
7750,42,1,6,4,2,1,1,5,0,1
3869,24,2,5,5,1,1,1,3,0,1
4049,46,2,6,5,1,1,2,1,0,2
6447,54,1,6,4,1,1,1,5,0,1
7269,62,1,5,4,1,1,2,0,0,1
9969,32,2,8,5,1,1,1,3,1,1
6505,71,2,3,2,1,0,2,0,0,2
2212,82,2,1,2,1,1,2,0,0,2
6601,72,2,2,2,2,1,2,1,0,2
709,54,2,5,4,1,1,2,3,0,2
9033,27,1,7,5,1,1,1,12,0,1
703,13,2,1,3,1,1,1,7,0,2
2316,15,1,1,3,1,1,1,5,0,1
7533,47,2,1,5,1,1,2,7,0,1
9056,59,2,2,4,1,1,2,2,0,2
10434,69,1,4,4,1,1,2,1,0,1
3121,73,2,4,4,1,1,2,0,0,2
5041,39,1,9,5,1,1,2,0,0,1
7944,12,2,1,2,1,1,2,0,0,2
1177,9,1,1,2,1,0,2,12,0,2
3956,34,1,6,4,1,1,2,2,0,2
6353,45,2,1,4,1,1,2,1,0,1
7258,57,1,6,4,1,1,2,0,0,1
5607,17,1,1,4,2,1,1,0,0,2
4239,50,2,1,4,1,1,1,1,0,1
8208,37,2,7,5,1,1,2,2,1,1
10408,22,2,1,5,1,1,1,12,0,1
8789,33,1,8,5,1,1,1,2,0,1
5501,52,2,6,5,1,1,1,3,0,1
2324,64,1,5,4,1,1,1,0,0,1
6211,36,1,7,5,1,1,1,6,0,1
1158,75,1,3,4,1,0,2,0,0,2
1328,40,1,7,4,1,1,2,2,0,1
4353,60,1,6,5,1,1,2,2,0,2
129,39,2,1,4,1,1,2,5,0,1
1653,51,2,6,4,1,1,1,4,1,1
3138,64,1,6,4,1,1,2,0,0,2
9492,76,1,3,4,1,1,2,0,0,1
2713,44,2,7,4,1,1,2,0,0,1
5457,49,1,8,4,1,1,2,1,0,1
3308,42,2,5,5,1,1,1,0,0,2
9946,17,2,1,4,1,1,1,5,2,1
9922,51,1,7,5,1,1,1,3,0,1
4058,13,2,1,3,1,1,2,1,0,2
10306,28,2,7,5,1,1,1,4,2,1
8114,25,2,6,5,2,1,1,10,0,1
329,49,2,1,4,1,1,1,1,1,2
7343,69,2,2,2,2,0,2,0,0,2
949,47,1,7,5,1,1,2,2,0,2
8750,77,1,1,4,1,0,2,0,0,1
5182,54,2,1,4,1,1,2,2,0,1
5008,13,2,1,3,1,1,1,1,0,2
8613,57,1,14,5,1,1,1,8,0,1
8969,12,1,1,2,1,1,1,4,0,2
3518,62,2,1,4,1,1,2,1,1,2
7013,75,1,5,2,2,0,2,0,0,2
8135,13,1,1,3,2,1,1,3,0,1
8318,18,2,1,4,1,1,1,7,0,2
7391,44,1,11,4,1,1,1,1,0,1
4473,75,1,4,3,1,1,2,0,0,2
2757,58,2,4,3,1,1,2,0,0,2
7514,52,1,9,5,1,1,1,0,0,1
10317,51,2,4,3,1,1,2,0,0,2
327,18,1,2,5,1,1,2,0,0,2
6521,76,1,3,2,2,1,2,0,0,2
279,61,1,6,5,1,1,2,2,0,1
3669,49,1,6,4,1,1,2,0,0,1
1742,71,1,4,4,1,1,2,2,0,2
2072,37,2,1,5,1,1,2,3,0,1
5620,38,2,1,4,1,1,1,10,0,1
9885,13,1,1,3,1,1,2,2,0,2
6236,34,2,7,5,1,1,1,2,0,1
5636,55,1,5,5,1,1,2,3,0,1
8014,89,2,3,3,1,1,2,0,0,2
8874,53,2,5,4,1,1,2,3,0,2
5560,86,2,2,2,2, ,2,0,0,2
6730,47,2,1,4,1,1,2,0,0,2
7377,15,2,1,3,1,1,1,6,0,2
4875,57,2,1,4,1,1,2,0,0,2
7873,44,2,5,4,2,1,1,0,0,1
920,38,2,1,4,1,1,2,0,0,2
3743,38,1,6,5,1,1,1,5,0,1
948,47,2,1,3,1,1,2,0,0,2
2456,55,2,4,4,1,1,1,3,0,1
6532,64,1,5,4,2,1,2,1,0,1
6513,15,2,1,3,1,1,1,0,0,1
3814,51,2,5,4,1,1,2,0,0,1
8271,47,2,1,5,1,1,2,7,0,1
2137,34,2,4,5,1,1,2,6,0,1
82,38,2,4,4,2,1,2,0,0,2
1223,14,1,1,3,1,1,2,4,0,2
9459,82,1,1,2,1, ,2,0,0,2
10142,62,1,8,5,1,1,1,2,0,1
4548,84,2,2,4,1, ,2,0,0,2
7368,52,1,7,5,1,1,1,0,0,1
4640,45,1,7,5,1,1,2,4,0,1
947,55,1,7,4,1,1,2,0,0,2
2597,51,1,5,4,1,1,2,0,0,1
3125,63,2,1,4,1,1,2,0,0,1
10039,7,2,1,2,1,1,2,0,0,2
2092,50,2,6,4,1,1,2,4,0,2
8818,63,2,1,4,1,1,2,3,0,2
975,75,2,5,2,1,0,2,0,0,2
2808,42,2,1,5,1,1,1,1,0,1
3148,11,2,1,2,1,1,1,9,3,2
1439,36,2,1,4,1,1,1,2,0,1
10807,62,2,3,4,1,1,1,10,0,1
1948,15,1,1,3,1,1,2,4,0,1
4604,91,2,1,2,1, ,2,0,0,2
2920,42,1,7,6,2,1,1,4,0,1
5300,56,1,7,4,1,1,1,3,0,2
9547,53,2,8,4,1,1,2,0,0,1
985,56,2,1,4,1,1,2,3,0,2
6374,64,1,6,4,1,1,2,2,0,1
9478,51,2,6,5,1,1,1,0,1,1
3242,70,2,1,2,1,1,2,2,0,1
8905,35,2,7,5,1,1,1,3,0,1
5827,67,2,1,4,1,1,2,0,0,2
7244,73,2,1,4,1,1,2,0,0,1
5952,69,1,1,3,1,0,2,0,0,2
1209,25,1,5,5,1,1,1,4,0,1
9875,64,2,4,4,1,1,2,0,0,1
6380,77,1,3,2,1,0,2,0,0,2
1491,45,1,12,5,1,1,1,0,0,1
4426,54,2,1,4,1,1,2,1,0,1
1778,21,1,1,5,1,1,2,6,0,1
9957,48,1,10,4,1,1,1,2,0,1
8472,72,1,4,4,1,1,2,0,0,1
1034,56,1,5,5,1,1,1,2,0,1
6312,53,2,6,5,1,1,1,5,0,1
2807,46,1,9,6,1,1,1,5,0,1
3614,14,2,1,3,1,1,1,3,1,2
2417,27,1,5,5,1,1,1,2,2,1
1429,45,1,5,4,1,1,2,0,0,2
8358,48,1,7,4,1,1,2,0,0,2
2974,42,2,1,4,1,1,1,4,0,2
9184,7,2,1,2,1,1,2,2,0,2
8517,63,1,1,4,1,1,2,0,0,1
5098,46,1,11,5,1,1,2,5,1,1
8380,45,2,1,5,1,1,1,2,1,1
7289,67,2,2,4,1,0,2,0,0,2
249,56,2,1,5,1,1,2,3,1,1
8790,32,2,8,5,1,1,1,2,0,1
7086,88,1,3,3,1, ,2,0,0,2
3080,77,2,2,2,1,0,2,0,0,2
7637,61,1,2,2,1, ,2,0,0,2
3597,46,1,14,5,1,1,1,4,0,1
1738,64,1,5,4,1,1,1,4,0,1
8211,48,1,1,5,1,1,1,0,0,2
6824,13,1,1,3,1,1,2,3,0,1
6635,27,2,5,5,1,1,1,10,2,1
1840,49,2,1,5,1,1,2,0,0,1
3587,38,2,1,5,1,1,1,2,2,1
7180,50,2,8,4,1,1,1,2,0,1
3417,83,1,7,5,1,1,2,0,0,2
3018,87,2,2,2,1, ,2,0,0,2
4103,70,2,2,2,1,0,2,0,0,2
5193,68,1,2,4,1,1,2,0,0,1
2955,37,2,1,5,1,1,1,10,0,1
9632,41,2,6,5,1,1,1,6,2,1
9455,23,1,2,5,1,1,1,6,0,1
6916,55,1,4,3,2,1,2,0,0,1
3524,77,1,4,2,1,0,2,0,0,2
10815,22,1,3,4,1,1,1,20,10,1
9215,33,2,7,5,1,1,1,3,0,1
4421,58,2,5,5,1,1,1,0,0,1
4651,58,1,7,5,1,1,2,0,0,1
6049,53,1,9,4,1,1,2,1,1,1
357,67,2,5,4,1,1,2,0,0,2
9135,32,1,8,5,1,1,2,3,0,1
4997,45,1,8,5,1,1,2,5,0,2
10597,79,1,2,2,1,1,2,0,0,2
6878,25,2,1,5,2,1,2,4,0,1
6949,54,2,8,4,2,1,2,1,0,1
9711,21,2,2,5,2,1,1,5,0,2
4148,52,1,10,4,1,1,1,2,0,2
4105,23,2,1,5,1,1,1,6,2,1
9796,54,2,1,4,1,1,1,3,0,1
3103,82,2,2,2,1, ,2,0,0,2
6843,52,2,1,4,1,1,2,0,0,1
3440,38,2,5,5,1,1,1,3,0,1
5728,58,2,5,3,1,1,2,0,0,2
5626,55,1,6,5,1,1,2,0,0,1
7502,58,1,6,5,1,1,2,0,0,2
1305,47,1,7,4,1,1,2,0,0,1
10055,40,2,1,5,1,1,1,10,0,1
10813,55,2,1,5,1,1,2,10,0,1
10780,37,2,8,6,1,1,2,5,0,2
6960,84,2,1,2,2,1,2,0,0,2
2976,62,2,1,3,1,1,1,2,0,2
7458,26,2,6,5,1,1,1,5,2,1
9337,41,2,1,5,1,1,1,5,0,1
7058,61,1,4,3,2,1,2,0,0,1
10379,47,2,1,4,1,1,1,5,0,1
6594,73,1,4,2,2,1,2,0,0,2
8800,18,1,1,4,1,1,1,1,2,1
7100,30,2,6,5,1,1,1,3,0,2
7734,70,1,3,3,2,1,2,0,0,2
7527,84,2,1,3,1,0,2,0,0,2
5080,65,1,7,4,1,1,1,0,0,2
5693,61,1,12,3,2,1,2,0,0,1
5775,84,2,2,2,1, ,2,0,0,2
832,52,2,5,4,1,1,1,10,0,2
603,25,1,1,6,1,1,1,3,0,2
10647,39,1,8,5,2,1,1,2,0,1
9067,57,1,10,3,1,1,2,0,0,1
2685,57,1,8,4,1,1,2,0,0,2
6205,31,1,7,5,1,1,1,2,3,2
5710,36,2,1,4,1,1,1,6,0,1
9991,38,2,6,5,1,1,1,3,0,1
5140,66,1,7,4,1,1,2,0,0,1
5229,24,2,1,5,1,1,1,6,0,1
695,19,2,2,5,1,1,2,8,0,1
6421,58,2,1,4,1,1,2,0,0,1
2728,46,2,4,5,1,1,2,0,0,2
5910,41,1,8,4,1,1,2,0,0,1
1155,32,2,6,5,1,1,1,10,1,1
6682,52,1,8,4,1,1,2,3,2,1
6202,51,2,7,5,1,1,2,0,1,1
10596,36,2,1,5,1,1,1,3,0,1
7481,59,2,1,2,1,1,2,0,0,2
1086,23,2,6,5,1,1,1,14,0,2
1193,17,1,1,4,1,1,2,0,0,2
1922,47,2,1,5,1,1,1,10,0,2
5443,63,1,4,3,1,1,2,0,0,1
9989,61,2,3,3,1,1,1,0,0,2
5529,19,1,1,4,2,1,1,0,0,1
4459,23,1,1,5,1,1,1,6,1,2
10628,75,2,1,2,1,1,2,0,0,2
1755,27,2,3,5,1,1,1,1,0,1
4236,15,1,1,3,1,1,2,4,0,2
7243,79,1,4,5,1,0,2,0,0,1
153,77,1,4,4,1,1,2,1,1,1
5470,27,1,1,5,1,1,1,5,0,1
5045,88,2,2,2,1,1,2,0,0,2
7884,41,1,5,4,2,1,1,5,1,1
9686,45,2,6,5,1,1,2,0,0,1
707,15,2,1,3,1,1,1,5,1,2
3583,21,1,1,5,1,1,1,2,1,1
4792,44,1,8,5,1,1,2,4,0,1
5548,30,1,5,5,2,1,1,2,0,1
5458,49,2,1,4,1,1,2,3,0,1
271,62,2,1,4,1,1,2,3,0,1
5743,41,1,8,5,1,1,1,3,0,2
5264,32,1,6,5,1,1,1,10,0,1
943,24,1,6,5,1,1,1,4,0,2
4062,21,2,1,5,1,1,1,0,3,1
10609,66,2,1,2,1,1,2,0,0,2
10129,15,1,1,3,1,1,2,8,0,2
509,53,1,11,4,1,1,1,0,0,2
10018,51,2,6,4,1,1,2,1,0,1
6631,59,1,5,4,1,0,2,0,0,2
4946,15,1,1,3,1,1,1,3,0,1
7994,79,1,3,2,1,1,2,0,0,2
3441,53,2,1,4,1,1,2,1,0,1
799,39,1,10,5,1,1,2,10,3,2
5567,79,1,3,2,2,0,2,0,0,2
7075,84,1,10,2,2,0,2,0,0,2
7857,85,2,1,2,2,0,2,0,0,2
3050,76,2,1,2,1,0,2,0,0,2
612,15,2,1,3,1,1,1,5,0,2
3049,81,1,1,2,1,0,2,0,0,2
4159,64,2,1,2,1,1,2,0,0,2
3017,80,2,2,2,1, ,2,0,0,2
5274,61,2,1,4,1,1,1,2,0,1
6752,72,2,2,2,1, ,2,0,0,2
2144,61,1,3,5,1,1,2,2,0,1
6893,66,2,3,3,2,1,2,0,0,2
7346,73,2,2,2,2,0,2,0,0,2
6728,11,2,1,2,1,1,2,0,0,1
4338,9,2,1,2,1,1,2,0,0,2
10132,39,2,1,5,1,1,1,12,0,1
2182,21,2,1,5,1,1,1,3,0,1
8547,51,1,12,5,1,1,1,0,0,1
4202,47,2,7,5,1,1,1,8,3,2
8284,21,1,1,5,1,1,1,5,0,2
1353,61,1,6,4,1,1,2,1,0,1
2150,65,1,1,4,1,1,2,0,0,1
3246,47,1,7,5,1,1,1,3,0,1
7266,60,2,2,4,1,1,2,0,0,1
9514,39,1,8,5,1,1,1,2,0,1
4517,56,2,4,4,1,1,1,2,0,1
10127,49,1,11,5,1,1,1,8,0,1
9060,27,1,8,5,1,1,2,6,0,1
9617,31,2,8,5,1,1,1,12,1,1
2327,46,1,12,4,1,1,1,4,1,1
9095,29,2,5,5,1,1,2,12,0,2
512,18,1,1,4,1,1,1,3,0,2
9249,62,1,6,5,1,1,2,1,0,1
4700,16,1,1,4,1,1,1,3,0,1
7323,75,2,3,2,2,0,2,0,0,2
6672,23,1,1,5,1,1,1,2,0,1
10714,63,2,2,4,1,1,1,0,0,2
2419,43,2,1,5,1,1,1,6,0,1
7874,18,1,1,4,2,1,1,7,1,1
2950,23,1,6,4,1,1,1,2,0,1
1162,11,1,1,2,1,1,1,0,0,2
2897,10,2,1,2,1,1,2,4,0,2
4047,41,2,1,5,1,1,2,0,0,2
5824,23,1,1,4,1,1,2,5,0,2
8566,36,1,9,4,1,1,2,2,0,1
9587,23,2,5,4,1,1,1,10,2,2
9776,29,2,5,5,1,1,1,10,1,1
4240,27,1,1,5,1,1,1,3,2,1
38,58,1,7,5,1,1,2,2,1,2
8426,22,1,1,5,1,1,2,2,0,1
184,55,1,7,5,1,1,2,2,0,1
1153,15,2,1,3,1,0,2,5,0,2
5164,59,1,8,4,1,1,2,2,0,1
8745,44,2,9,5,1,1,1,6,2,1
10535,59,2,1,3,1,1,2,0,0,1
5323,57,1,2,3,1,1,1,0,0,1
2552,15,1,1,3,1,1,1,1,0,2
5642,55,2,5,4,1,1,1,0,0,1
8414,54,1,6,4,2,1,2,0,0,1
4763,55,1,7,4,1,1,2,0,0,2
10263,57,1,10,5,1,1,1,4,2,1
991,63,2,5,5,1,1,2,0,0,2
7641,87,2,1,2,1, ,2,0,0,2
0,52,1,11,5,1,1,1,6,2,1
2082,28,2,5,5,1,1,1,2,1,2
3096,15,2,1,3,1,1,1,5,0,1
10495,63,2,4,3,1,1,2,0,0,1
4546,12,2,1,2,1,1,1,3,0,1
7402,11,1,1,2,1,1,1,1,0,2
2277,85,2,2,2,1,0,2,0,0,2
2837,79,1,1,2,1,0,2,0,0,2
3480,51,2,5,5,1,1,2,0,0,2
4245,41,1,6,5,1,1,1,10,0,1
2840,36,1,7,5,1,1,1,3,0,1
9883,43,2,1,5,1,1,1,4,1,1
5576,18,1,1,4,2,1,1,2,0,1
9305,62,1,10,4,1,1,2,3,0,2
5217,72,2,1,2,1,0,2,0,0,2
518,57,2,1,4,1,1,2,0,0,2
1339,59,1,6,4,1,1,2,3,0,1
4623,18,1,1,4,1,1,1,2,0,2
6630,30,2,6,5,1,1,1,5,0,1
1240,21,1,1,5,1,1,1,6,1,2
90,42,2,1,4,1,1,1,0,0,2
7761,21,1,1,4,2,1,1,5,2,1
9937,49,2,5,5,1,1,1,3,0,1
1884,80,1,2,2,1,1,2,0,0,2
10838,27,2,1,5,1,1,1,0,0,2
2910,30,2,5,5,1,1,1,5,1,1
5332,59,2,1,4,1,1,2,0,0,2
1443,46,1,8,5,1,1,1,0,0,1
230,58,1,5,5,1,1,1,1,0,1
4888,44,1,8,5,1,1,1,0,0,2
5227,50,2,1,4,1,1,1,4,0,1
8848,39,1,7,5,1,1,2,7,0,2
199,44,2,6,5,1,1,1,5,4,1
10579,50,2,6,4,1,1,1,3,0,1
8243,72,1,2,2,1,1,2,0,0,2
8574,70,1,2,3,1,0,2,0,0,2
1141,46,1,10,5,1,1,2,0,0,1
10266,49,2,6,5,1,1,1,4,0,1
7566,53,1,9,4,1,1,1,1,0,1
9596,58,2,1,4,1,1,2,0,0,2
5812,76,2,3,2,1,0,2,0,0,2
5032,78,2,2,2,1,0,2,0,0,2
8614,51,2,5,4,1,1,2,2,0,1
10542,42,1,7,5,1,1,1,2,0,1
1693,53,1,7,5,1,1,1,2,0,1
9100,26,1,1,5,1,1,1,2,0,1
3491,55,1,7,5,1,1,2,0,0,2
6252,41,2,1,4,1,1,2,0,0,1
4620,49,1,7,4,1,1,1,2,0,1
5817,58,2,3,4,1,1,2,0,0,2
4230,80,2,1,4,1,1,2,0,0,2
7759,26,1,4,5,2,1,1,4,0,1
8525,34,2,4,4,1,1,1,6,0,2
2959,81,2,1,4,1,0,2,0,0,2
8352,84,1,3,5,1,0,2,1,0,2
5143,15,1,1,4,1,1,2,2,2,2
10276,13,2,1,3,1,1,1,2,0,2
10147,8,1,1,2,1, ,2,2,0,2
7296,39,2,5,5,1,1,1,1,0,1
847,42,1,8,5,1,1,1,0,0,1
6314,52,2,4,4,1,1,1,5,0,1
4243,57,1,6,4,1,1,2,5,0,1
2496,51,2,5,4,1,1,1,5,1,1
2170,57,1,6,4,1,1,2,0,0,1
6180,78,2,2,2,1,1,2,0,0,2
5316,58,1,4,2,1,1,1,0,0,1
5475,21,1,1,5,1,1,1,5,0,1
1492,43,2,1,5,1,1,1,0,0,1
8822,60,1,3,4,1,1,1,0,0,2
7880,80,2,1,2,2, ,2,0,0,2
4130,16,2,1,4,1,1,1,3,0,2
4002,20,2,1,5,1,1,1,5,2,1
5078,59,2,8,5,1,1,1,4,0,1
1864,21,2,1,5,1,1,1,8,0,1
2855,37,1,4,5,1,1,1,3,1,2
6751,81,1,3,2,1,0,2,0,0,2
1846,21,1,1,5,1,1,1,8,0,1
4350,58,2,1,4,1,1,2,2,0,2
6128,58,2,1,4,1,1,1,4,0,1
9621,50,2,5,4,1,1,2,5,2,1
6602,15,1,1,3,2,1,1,1,0,2
797,70,1,5,4,1,1,2,0,0,2
9213,9,1,1,2,1,1,2,2,0,2
3267,39,2,7,5,1,1,2,0,0,1
8459,61,1,8,4,1,1,2,4,0,1
5068,27,1,1,5,1,1,1,6,4,1
4673,83,2,1,2,1,0,2,0,0,2
10027,70,1,6,4,1,1,2,0,0,1
3503,25,1,1,5,1,1,1,8,0,2
10687,51,2,1,4,1,1,2,0,0,1
3774,20,2,4,4,1,1,2,2,0,2
2633,52,1,17,6,1,1,1,0,0,2
563,84,2,1,2,1,0,2,0,0,2
8445,59,1,9,5,1,1,2,3,1,1
10278,60,1,9,4,1,1,2,3,0,2
8160,14,1,1,3,1,1,2,1,0,2
7584,26,2,5,5,1,1,1,0,0,1
860,30,1,6,5,1,1,1,14,0,1
3287,78,2,1,2,1, ,2,0,0,2
78,39,1,7,4,1,1,2,0,0,2
9259,49,1,7,4,1,1,2,1,0,1
5996,58,1,11,5,1,1,1,0,0,1
1655,83,2,2,2,1,1,2,0,0,2
6489,68,1,2,2,1,1,2,0,0,2
6072,42,2,6,5,2,1,1,5,0,1
2476,77,1,5,4,1,1,2,0,0,2
8076,84,1,4,2,1,0,2,0,0,2
3585,42,2,5,4,1,1,2,3,0,2
2110,6,1,1,1,1, ,2,3,0,2
143,48,2,1,4,1,1,1,3,1,1
5210,39,2,1,4,1,1,2,0,0,1
1411,61,1,5,4,1,1,2,0,0,2
4263,55,2,1,4,1,1,2,1,0,1
1102,7,2,1,2,1,1,1,4,0,2
10470,72,1,2,4,1,1,1,0,0,1
4290,21,2,6,5,1,1,1,9,3,2
6099,43,2,1,5,1,1,2,5,0,2
521,84,2,2,2,1,1,2,0,0,2
6149,49,2,7,4,1,1,2,2,1,2
8431,64,2,4,3,1,1,2,0,0,2
7030,64,2,1,2,2,0,2,0,0,2
7814,60,1,8,4,1,1,1,0,0,1
5526,61,2,2,4,2,0,2,0,0,2
111,72,1,5,3,1,1,2,0,0,2
455,34,2,9,5,1,1,2,2,0,2
1817,24,1,3,5,1,1,1,4,0,2
5843,75,2,1,2,1, ,2,0,0,2
8928,33,1,18,5,1,1,1,12,0,2
1444,48,2,4,5,1,1,1,0,0,1
3059,18,2,1,4,1,1,2,2,0,1
7424,21,2,1,5,2,1,1,12,0,1
5855,57,2,4,4,1,1,1,0,0,2
2376,48,1,6,4,1,1,1,0,0,1
923,46,1,8,4,1,1,1,2,0,1
6512,45,2,1,4,1,1,2,0,0,1
400,61,2,6,4,1,1,2,2,0,1
4918,53,1,11,5,1,1,1,8,0,1
3473,54,2,3,3,1,1,1,0,0,2
6605,67,2,2,2,1,1,2,0,0,2
599,48,1,4,5,1,1,2,2,0,1
8846,54,1,7,4,1,1,2,3,0,2
1597,52,2,1,4,1,1,2,0,0,1
8851,52,2,1,4,1,1,2,3,0,2
2759,76,2,4,3,1,0,2,0,0,2
10077,13,2,1,3,1,1,2,10,0,2
2834,22,2,1,5,1,1,1,10,0,1
4587,24,2,5,5,1,1,1,4,0,2
3467,61,2,1,5,1,1,1,0,0,1
