date,audiCnt,scrnCnt,showCnt,avgRels,maxShare,year,month,day,rain,temp
2016-12-03,776.079,4161,16354,9.7,29.7,2016,12,5,0.0,4.0
2016-12-04,710.88,4131,15906,10.7,30.8,2016,12,6,0.0,5.3
2016-12-05,249.79,3543,14469,11.3,30.1,2016,12,0,0.1,7.9
2016-12-06,247.893,3540,14237,10.9,29.3,2016,12,1,0.0,1.8
2016-12-07,349.61,4129,14829,8.3,42.4,2016,12,2,0.1,1.6
2016-12-08,388.527,4464,14821,6.2,40.6,2016,12,3,1.3,3.6
2016-12-09,478.703,4553,15399,7.4,42.4,2016,12,4,1.3,4.6
2016-12-10,979.358,4874,16326,7.6,44.8,2016,12,5,0.0,0.8
2016-12-11,951.522,4870,15885,8.6,47.7,2016,12,6,0.0,0.1
2016-12-12,329.628,4319,14520,9.9,46.4,2016,12,0,0.2,3.9
2016-12-13,351.702,4491,14677,10.9,44.9,2016,12,1,0.3,5.4
2016-12-14,398.492,4521,15220,9.6,38.5,2016,12,2,2.5,1.6
2016-12-15,396.927,4419,14636,10.5,37.3,2016,12,3,0.1,-0.8
2016-12-16,496.744,4526,15134,11.3,39.9,2016,12,4,0.0,-1.8
2016-12-17,895.401,5031,16044,11.9,43.0,2016,12,5,0.0,3.4
2016-12-18,857.255,4941,15639,12.9,44.1,2016,12,6,0.1,4.4
2016-12-19,324.801,4279,14514,13.7,38.1,2016,12,0,4.9,7.2
2016-12-20,347.463,4215,14171,14.8,35.5,2016,12,1,0.0,7.3
2016-12-21,582.825,4307,14452,15.4,66.1,2016,12,2,24.2,8.7
2016-12-22,544.674,4386,14568,12.0,62.6,2016,12,3,14.4,8.4
2016-12-23,662.665,4487,15285,13.0,62.2,2016,12,4,0.6,1.7
2016-12-24,1636.543,5159,17001,12.6,56.1,2016,12,5,0.0,0.5
2016-12-25,1640.673,5196,16594,13.6,55.0,2016,12,6,0.1,2.9
2016-12-26,486.616,4490,14975,12.2,55.0,2016,12,0,10.3,4.6
2016-12-27,476.262,4639,15013,12.3,51.2,2016,12,1,2.1,1.2
2016-12-28,707.146,4795,15125,8.2,40.9,2016,12,2,0.0,-1.4
2016-12-29,567.255,4621,15144,731.4,39.5,2016,12,3,0.2,-1.3
2016-12-30,775.275,4729,15672,732.4,41.2,2016,12,4,0.0,-1.4
2016-12-31,1208.68,5150,16307,733.5,43.6,2016,12,5,0.0,1.7
2017-01-01,1079.312,5247,15889,12.2,46.3,2017,1,6,0.0,3.2
2017-01-02,429.079,4666,15103,1004.8,41.9,2017,1,0,0.0,5.5
2017-01-03,354.356,4704,14816,15.9,36.9,2017,1,1,0.0,3.6
2017-01-04,524.319,5010,15626,9.1,24.8,2017,1,2,0.0,3.8
2017-01-05,472.716,5240,15730,10.1,26.5,2017,1,3,2.0,4.3
2017-01-06,529.04,5442,16190,11.1,30.7,2017,1,4,0.1,5.2
2017-01-07,1050.318,5556,16925,12.1,30.7,2017,1,5,0.1,4.0
2017-01-08,984.339,5547,16511,13.1,32.5,2017,1,6,1.6,7.2
2017-01-09,361.874,5024,15746,14.1,41.2,2017,1,0,0.1,4.4
2017-01-10,366.937,5098,15663,15.1,38.4,2017,1,1,0.0,0.4
2017-01-11,387.775,4302,14884,10.5,33.4,2017,1,2,0.0,-1.7
2017-01-12,390.926,4574,15225,11.4,29.0,2017,1,3,0.2,0.7
2017-01-13,438.353,4752,15680,12.4,31.9,2017,1,4,0.3,-2.2
2017-01-14,958.71,5084,16485,13.4,29.2,2017,1,5,0.0,-5.0
2017-01-15,931.352,5065,16063,14.4,30.5,2017,1,6,0.0,-4.8
2017-01-16,291.145,4608,15004,15.4,31.1,2017,1,0,0.0,-3.0
2017-01-17,297.278,4683,14939,16.4,28.3,2017,1,1,0.0,-1.7
2017-01-18,626.383,4652,15885,11.1,45.7,2017,1,2,0.0,0.5
2017-01-19,541.489,4789,16028,10.7,43.2,2017,1,3,0.0,0.1
2017-01-20,575.217,4801,16312,11.7,45.1,2017,1,4,3.3,-1.7
2017-01-21,1252.975,5130,17030,12.7,42.2,2017,1,5,0.6,-2.6
2017-01-22,1243.345,5093,16637,13.7,42.5,2017,1,6,0.6,-3.7
2017-01-23,413.53,4666,15780,14.7,38.7,2017,1,0,0.1,-5.9
2017-01-24,418.223,4738,15864,15.7,36.7,2017,1,1,0.0,-4.7
2017-01-25,590.581,5074,16001,11.8,31.7,2017,1,2,0.0,-3.7
2017-01-26,651.238,4974,16431,11.4,35.5,2017,1,3,0.1,-0.9
2017-01-27,1088.636,5575,17290,12.4,42.6,2017,1,4,1.2,1.5
2017-01-28,1365.896,5522,17222,14.8,47.8,2017,1,5,0.0,0.5
2017-01-29,1662.892,5724,17629,14.4,47.1,2017,1,6,3.9,3.3
2017-01-30,1604.649,5626,17008,15.4,46.7,2017,1,0,1.1,-1.0
2017-01-31,609.035,4986,16075,17.8,47.9,2017,1,1,0.0,-2.9
2017-02-01,377.752,4419,15294,16.7,48.0,2017,2,2,0.0,-1.2
2017-02-02,381.939,4083,15024,16.1,43.3,2017,2,3,0.0,-0.9
2017-02-03,432.093,4212,15422,16.9,45.1,2017,2,4,0.0,1.8
2017-02-04,936.07,4835,16386,18.4,46.0,2017,2,5,0.8,4.1
2017-02-05,858.493,4810,15960,19.2,45.6,2017,2,6,1.1,4.2
2017-02-06,263.023,4221,14871,18.6,45.2,2017,2,0,0.0,0.8
2017-02-07,261.031,4106,14565,19.0,42.3,2017,2,1,0.0,0.1
2017-02-08,308.288,4245,15568,19.4,34.1,2017,2,2,0.0,0.8
2017-02-09,388.364,4489,14582,8.1,36.9,2017,2,3,0.1,-2.1
2017-02-10,445.388,4609,15027,9.1,38.8,2017,2,4,0.6,-4.1
2017-02-11,918.232,5180,16020,10.1,36.1,2017,2,5,0.1,-2.8
2017-02-12,902.087,5214,15722,11.1,37.3,2017,2,6,0.0,-0.7
2017-02-13,293.657,4591,14543,12.1,40.8,2017,2,0,0.3,1.0
2017-02-14,322.423,4665,14583,13.1,39.9,2017,2,1,0.0,1.5
2017-02-15,357.078,4200,14849,6.0,31.1,2017,2,2,0.0,2.4
2017-02-16,380.918,4781,15324,5.5,32.3,2017,2,3,1.4,7.1
2017-02-17,430.532,4828,15687,6.5,33.9,2017,2,4,1.7,5.6
2017-02-18,851.594,4871,15928,8.8,33.9,2017,2,5,0.0,0.0
2017-02-19,785.284,4911,15602,9.2,34.2,2017,2,6,2.0,3.4
2017-02-20,291.815,4435,14575,10.1,35.5,2017,2,0,5.4,2.9
2017-02-21,282.376,4547,14725,10.4,33.9,2017,2,1,0.0,0.8
2017-02-22,540.456,4540,15455,6.8,23.7,2017,2,2,16.1,3.6
2017-02-23,389.117,4300,14555,7.0,30.6,2017,2,3,0.0,1.4
2017-02-24,424.558,4598,15107,8.0,32.7,2017,2,4,0.0,0.6
2017-02-25,775.265,4960,15801,9.0,34.1,2017,2,5,0.0,3.1
2017-02-26,731.815,5086,15775,10.8,33.7,2017,2,6,0.0,3.4
2017-02-27,317.82,4479,14790,11.1,31.7,2017,2,0,0.1,3.6
2017-02-28,426.421,4934,14231,7.5,24.2,2017,2,1,0.0,4.8
2017-03-01,989.964,4535,15029,6.9,36.3,2017,3,2,2.1,6.2
2017-03-02,266.664,4212,13907,7.9,32.4,2017,3,3,2.0,3.2
2017-03-03,310.353,4198,14188,16.0,37.2,2017,3,4,0.0,3.9
2017-03-04,681.223,4537,14996,18.2,38.2,2017,3,5,0.0,5.6
2017-03-05,590.389,4628,14689,18.6,39.6,2017,3,6,0.2,6.2
2017-03-06,189.141,4100,13303,19.0,43.8,2017,3,0,0.3,2.9
2017-03-07,177.149,3919,12845,19.0,40.6,2017,3,1,0.5,0.1
2017-03-08,224.708,3945,13351,16.9,39.5,2017,3,2,0.0,1.4
2017-03-09,207.003,3842,12917,17.6,40.4,2017,3,3,0.0,5.0
2017-03-10,268.283,3978,13397,18.1,42.9,2017,3,4,0.0,5.4
2017-03-11,693.765,4418,14558,20.3,49.7,2017,3,5,0.0,6.5
2017-03-12,620.227,4269,13921,22.1,51.2,2017,3,6,0.0,8.5
2017-03-13,151.77,3905,12736,21.1,39.9,2017,3,0,0.0,7.9
2017-03-14,154.986,3880,12573,21.6,37.0,2017,3,1,0.6,5.5
2017-03-15,136.89,4046,12760,23.0,35.8,2017,3,2,0.0,4.8
2017-03-16,267.351,3874,13925,19.6,60.9,2017,3,3,0.0,5.6
2017-03-17,368.643,3905,14347,18.9,62.3,2017,3,4,0.0,6.9
2017-03-18,882.996,4345,15561,21.6,67.1,2017,3,5,0.0,8.4
2017-03-19,805.427,4332,15070,22.6,68.7,2017,3,6,0.0,9.1
2017-03-20,214.298,3734,13344,18.3,64.3,2017,3,0,2.8,8.3
2017-03-21,202.829,3869,13517,22.1,64.0,2017,3,1,1.5,7.1
2017-03-22,256.216,4403,13348,19.5,46.7,2017,3,2,0.0,6.9
2017-03-23,341.426,3864,14171,5.1,47.0,2017,3,3,0.1,8.7
2017-03-24,446.628,3995,15006,6.0,42.2,2017,3,4,0.0,7.8
2017-03-25,1047.389,4396,15792,6.5,42.6,2017,3,5,6.0,6.4
2017-03-26,961.851,4420,15246,7.4,41.8,2017,3,6,1.2,6.2
