date,audiCnt,scrnCnt,showCnt,avgRels,maxShare,rain,temp
10/19/19,577.327,5285,18458,7.5,38,0.2,16.2
10/20/19,504.021,4987,17667,618.8,39.8,0,15.1
10/21/19,169.334,4176,15601,11.9,30.6,0,15.3
10/22/19,167.828,4306,15518,12.6,28.4,0,15.9
10/23/19,272.73,4478,16953,8.3,48.3,0.1,16
10/24/19,267.46,4668,16757,1042.1,50,2.3,17.4
10/25/19,366.125,4731,17193,1044.5,50.7,0.3,16.9
10/26/19,665.309,5135,18315,1043.5,48.9,0,12.8
10/27/19,606.547,5111,17878,1044.5,50,0,10.7
10/28/19,241.141,3984,15818,30.2,55.8,0.3,11.5
10/29/19,260.504,4136,15833,13.1,50.6,0.7,13.2
10/30/19,683.604,5036,16434,12.6,39.7,0,11.3
10/31/19,399.574,4784,17276,10.5,39.2,0,13.3
11/1/19,459.156,4992,17884,10.3,40.4,0,14.3
11/2/19,886.543,5200,18592,11.5,44.8,0,13.5
11/3/19,774.447,5250,18316,12.3,45.8,1.5,13.8
11/4/19,245.492,4503,16462,12.7,39.5,0.2,12.5
11/5/19,225.467,4454,16257,14.3,36.6,0,11.7
11/6/19,234.241,4536,16475,14.8,34.9,0,11.3
11/7/19,345.824,5126,17301,13,48.5,0,10.8
11/8/19,406.233,5269,17857,13.8,45.5,0,7.8
11/9/19,826.943,5673,19445,14.4,42.7,0.1,8.5
11/10/19,758.287,5702,18847,15.4,44.4,8.5,9.4
11/11/19,252.008,5030,17027,18.3,51.6,1.1,12.1
11/12/19,210.547,4871,16578,13.1,47.4,0,9.7
11/13/19,318.278,5190,18287,6.7,33.5,2.8,8.9
11/14/19,322.213,5284,17836,6.9,36.3,0,3.7
11/15/19,373.564,5383,18181,12.2,41.6,3.6,7.2
11/16/19,717.885,5848,19279,8.9,42.9,0.2,10.3
11/17/19,666.158,5783,18837,9.9,45.3,19,11
11/18/19,244.131,4851,16796,11.9,45.6,11.6,8.7
11/19/19,219.053,4951,16718,12.2,45,0.1,3.7
11/20/19,230.157,5170,16985,12.3,44,0,2.6
11/21/19,728.158,4950,19430,12.4,81.8,0,5
11/22/19,784.843,5141,20134,12.1,79.4,0,9.3
11/23/19,1884.789,5114,21252,13.1,87.2,0,10.8
11/24/19,1737.748,5051,20852,14.1,87.4,1.2,12.8
11/25/19,456.914,4900,19035,13.4,75.6,3.5,5.9
11/26/19,431.274,4866,18716,15,71.8,0.5,7.7
11/27/19,830.858,5429,19408,8.8,70.3,1,6.2
11/28/19,426.875,4992,18728,9.5,63.7,3.1,4.7
11/29/19,596.71,5273,19720,10.8,70.5,0,3.4
11/30/19,1452.548,5260,20966,14.6,79.2,0.1,5.4
12/1/19,1221.53,5292,20505,12.8,78.6,12.5,6.3
12/2/19,313.858,4957,18694,13.8,63.2,0.2,3.6
12/3/19,311.355,4943,18306,14.3,60.5,0.5,2.4
12/4/19,354.423,5345,17914,8.1,48.5,0.1,4.2
12/5/19,344.3,5754,17774,5.4,45,0,0.2
12/6/19,452.036,5888,18457,8.6,50.5,0,-3.2
12/7/19,983.676,6195,19873,7.5,60.8,0,0.1
12/8/19,856.174,6201,19435,8.5,59.7,0,1.4
12/9/19,256.994,5522,17410,10.1,44.5,0.1,3
12/10/19,284.248,5778,17407,10,42.2,0.4,6.5
12/11/19,363.736,5523,17588,8.3,32.9,0.2,6.9
12/12/19,322.183,5728,17275,8.9,34.4,0,1.7
12/13/19,434.27,5755,17867,9.7,39.8,0.1,1.6
12/14/19,885.119,5847,19048,10.5,43.2,0.4,4
12/15/19,754.299,5818,18638,11.3,41,0,4.7
12/16/19,239.106,5462,16894,12.9,32.5,0,7.1
12/17/19,259.764,5547,16906,13.7,34,2.2,8.3
12/18/19,409.53,4911,18491,10.5,54.8,0.4,4.6
12/19/19,699.525,5569,18937,8.9,63.3,0,2.2
12/20/19,721.849,5490,19342,9.9,57.7,0.1,1
12/21/19,1436.387,5640,20416,10.8,55.7,0.1,0.2
12/22/19,1393.982,5580,19967,13.9,55.9,0.1,3
12/23/19,503.461,5303,18872,11.9,54.8,0.7,3.8
12/24/19,978.872,5993,20644,10.2,50.1,0,2.1
12/25/19,1990.149,6556,21429,11.2,47,0,3.5
12/26/19,815.115,6263,19202,10.7,43.4,1.1,3.7
12/27/19,583.684,6149,19547,11.7,41.7,0,0.6
12/28/19,1122.784,6705,20504,12.7,42.3,0,0.5
12/29/19,1097.492,6602,20110,13.7,42.8,6.2,2.6
12/30/19,585.825,6144,19008,13.7,37.7,0.9,5
12/31/19,875.288,6099,19516,15,35.4,0.1,-3.8
1/1/20,1309.913,5818,19085,15.2,37.3,0,-0.9
1/2/20,378.801,5390,17900,16.6,30.9,0,1.6
1/3/20,379.629,5544,18376,17.2,29.9,0,2.1
1/4/20,765.968,5765,19185,18.2,30.5,0,1.6
1/5/20,653.543,5747,18762,19.2,30.5,0,1.5
1/6/20,231.223,5105,17140,19.8,29.1,10,3.5
1/7/20,231.828,5367,17291,21.2,28.7,41.8,8.8
1/8/20,331.306,5473,17689,14.4,29.7,4.5,5.4
1/9/20,283.19,5569,17328,21,34.2,0,1.9
1/10/20,321.578,5808,17884,18.5,37.4,0,1
1/11/20,724.229,5928,18854,23,40.1,0,1.9
1/12/20,650.394,5902,18408,24,40.8,0,1.7
1/13/20,195.502,5360,16828,25,37.8,0,0.4
1/14/20,187.295,5315,16554,22.7,36.8,0,-0.2
1/15/20,274.067,5217,17357,16.6,36.2,0,-0.8
1/16/20,243.672,5160,17027,11.8,34.9,0,-0.3
1/17/20,269.688,5353,17757,17.8,36.1,0.3,0.8
1/18/20,594.621,5592,18689,18.8,38.6,0.8,1.4
1/19/20,529.614,5547,18228,19.8,39,0.1,2.3
1/20/20,173.852,4763,15984,17,35.5,0,2.6
1/21/20,165.941,5223,16554,21.8,34.5,0,0.6
1/22/20,448.088,5197,19486,6.3,56.1,4.2,3.2
1/23/20,598.784,5232,20132,7.7,55.6,2.1,5.4
1/24/20,967.143,5612,20944,8.8,54.7,1.3,4.5
1/25/20,1251.581,5477,20626,12.5,55.1,0.1,5
1/26/20,1428.441,5779,21227,10.8,54.4,0.6,6.1
1/27/20,1200.041,5584,20496,14.6,51.3,15.2,5.9
1/28/20,363.504,4882,18571,13.2,50,0.9,6.6
1/29/20,440.995,5131,18105,357.6,46.2,0.6,5.7
1/30/20,244.689,4797,17185,356.9,44.1,0.9,4.6
1/31/20,265.964,4820,17661,362.4,46.8,0,3.2
2/1/20,437.651,5055,18441,363.3,47.5,0,2.6
2/2/20,346.722,4982,17694,366.5,45.8,0,2.5
2/3/20,125.555,4357,14690,366.5,41.4,0,1.6
2/4/20,110.166,4313,14212,365.9,40.7,0.3,0.5
2/5/20,226.729,4431,17990,355.5,41.2,0,-3.3
2/6/20,198.135,4432,17140,353.2,41.7,0,-3.9
2/7/20,216.087,4688,17818,355.2,46.6,0,-0.2
2/8/20,412.399,5064,19252,357.7,47.2,0.2,1.6
2/9/20,386.139,5070,18721,358.7,48.1,0.1,0.5
2/10/20,161.309,4450,16088,383.4,47.7,0,4.1
2/11/20,163.095,4592,16394,384.4,43.9,0.1,5.7
2/12/20,295.897,5325,17482,32.7,35.6,12.6,7.8
2/13/20,282.292,5490,17142,33,37,0.1,8.3
2/14/20,348.529,5572,17723,34,40.8,0,8
2/15/20,611.482,5663,18182,35.7,43.5,1.5,9.6
2/16/20,566.23,5623,17626,36.7,45.7,6.5,2
2/17/20,210.057,5273,16371,37,42,1,-2.8
2/18/20,213.522,5381,16369,38,42,0,-1.4
2/19/20,276.651,4838,17191,31.4,27.3,0,2.4
2/20/20,211.709,4620,16479,33.7,27.8,0,5
2/21/20,189.839,4743,16629,33.4,30.3,1.6,7.1
2/22/20,285.292,4945,17078,34.4,32.7,1.6,6.4
2/23/20,206.727,4746,15868,35.4,32.9,0,3.5
2/24/20,74.143,4106,13018,39.2,30.1,0.2,7.2
2/25/20,71.806,3914,12267,46.6,28.6,28.1,7.5
2/26/20,124.654,4365,12915,605.9,19.7,1.5,7
2/27/20,77.542,3857,11415,588.6,24.4,0.1,5.3
2/28/20,84.338,3818,11538,605.7,27.4,2.7,4.5
2/29/20,148.081,3987,12605,581.6,28.9,0,6.7
3/1/20,123.757,3735,11704,607.7,30.8,0.1,6.9
3/2/20,59.907,3563,9794,610.9,32.1,0.1,5.2
3/3/20,56.646,3509,9655,611.9,32.1,0.1,6.1
3/4/20,57.602,3399,9493,610.7,30.8,0,4.3
3/5/20,53.5,3300,7866,808.3,25.9,0,2.4
3/6/20,56.969,3345,7769,809.3,27.9,0,3.9
3/7/20,109.044,3563,8828,810.3,30.1,1.6,5.4
3/8/20,93.523,3591,8719,811.3,29.7,0,7.6
3/9/20,41.129,2885,6405,811.5,28.1,3.2,8.8
3/10/20,40.662,2977,6390,813.3,26.1,9.1,7.5
3/11/20,45.187,2819,6407,864.2,22.6,0,4.9
3/12/20,37.02,2782,5854,742.7,21.3,0,6.8
3/13/20,40.822,2959,6226,971.9,23.1,0,7.1
3/14/20,84.251,3274,7469,972.9,26.2,0,5.1
3/15/20,73.813,3291,7388,973.9,25.2,0.3,5.4
3/16/20,28.707,2843,5692,1738.5,24.5,0.3,4.5
3/17/20,28.124,2871,5625,1925.6,23.7,0.1,7.6
3/18/20,30.247,2865,5755,976.9,23.3,0,9.8
3/19/20,28.021,2819,5666,178,20.4,0,9.7
3/20/20,31.507,2959,5857,406.5,24.3,0,9.5
3/21/20,58.827,3192,7046,407.5,26.2,0.3,13.2
3/22/20,50.428,3131,6835,408.5,27.4,0,12.3
3/23/20,19.324,2589,4819,1084,25.3,0,9.9
3/24/20,19.235,2605,4794,1085,22.3,0,9.5
3/25/20,48.421,2625,5573,525,15.3,0,11.7
3/26/20,28.426,2102,4324,261.3,13,7,13.3
3/27/20,28.948,2306,4692,645.9,14.6,5.6,11.4
3/28/20,45.906,2525,5543,533.5,17,0,7.2
3/29/20,39.712,2502,5371,154.5,16.5,0.1,7.7
3/30/20,18.922,1949,3512,269.6,16,0,10
3/31/20,25.685,2203,3981,156.5,18.5,0,11.1
4/1/20,24.657,1786,3515,266,19.3,0.7,10.8
4/2/20,19.995,1813,3385,134.4,17.6,0,9.6
4/3/20,18.237,1870,3452,138.4,17.6,0,10.8
4/4/20,33.018,2119,4215,811.2,20,0,9.2
4/5/20,28.558,2049,4039,151.6,20.7,0,7.2
4/6/20,11.536,1639,2887,810.8,18,0,9.2
4/7/20,10.855,1657,2871,137.7,16.7,0.1,11.8
4/8/20,13.136,1908,3413,135.7,14,0.1,9.9
4/9/20,10.888,1748,3013,135.2,13,0,8.9
4/10/20,12.409,1662,2979,414.2,14.2,0,9.7
4/11/20,28.125,1923,3866,154.2,18.6,2.2,8.8
4/12/20,28.15,1826,3678,244.7,19.4,3.2,8.3
4/13/20,10.393,1475,2649,229.3,16.6,0,9.5
4/14/20,10.437,1500,2628,230.1,16.7,0,12.1
4/15/20,32.114,1966,3901,261.1,12.8,0,12.3
4/16/20,13.875,1865,3217,245.3,14.5,0,13.2
4/17/20,16.916,1936,3451,246.3,13.2,14.1,11.7
4/18/20,32.753,2029,4103,400.6,14.2,0.7,12.3
4/19/20,33.89,2028,4111,401.6,15.3,18.5,10.8
4/20/20,12.75,1856,3153,249.3,12.3,0.5,11.5
4/21/20,12.816,1644,2909,136.4,12.7,0,9.2
4/22/20,13.644,1710,2978,1467.6,13.2,0,7.5
4/23/20,14.013,1800,2603,1694.2,9.8,0,8.7
4/24/20,14.37,1757,2573,1695.7,13.3,0,10.3
4/25/20,29.368,2347,3788,1697.8,16.5,0,14.1
4/26/20,27.738,2262,3644,1715.6,16.6,0.2,12.2
4/27/20,13.099,1819,2671,1698.9,14.4,0.1,11.5
4/28/20,16.942,1929,2852,1699.7,13.5,0,13.2
4/29/20,59.691,3143,5810,275,13.9,0,15
4/30/20,84.709,3683,6680,275.9,14.2,0,17.2
5/1/20,55.299,3685,6246,356,12.2,0,21.1
5/2/20,60.319,3768,6569,357,14.2,0.4,20.7
5/3/20,60.521,3786,6597,358,14.1,13.4,18.4
5/4/20,40.381,3523,6178,359,13.4,0,19.1
5/5/20,96.176,3845,7270,286.4,24.9,1.3,15.4
5/6/20,26.163,2712,4946,249,20.6,0,17.8
5/7/20,23.221,2615,4504,250,18.6,0,17.1
5/8/20,22.69,2702,4565,251,19.7,3.7,17.2
5/9/20,65.02,3216,6204,252,23.3,33.7,15.8
5/10/20,55.69,3218,6138,253,19.6,0.4,15.9
5/11/20,18.458,2686,4428,254,18.5,0.3,18.3
5/12/20,19.19,2721,4457,255,18.4,0.2,16.6
5/13/20,22.696,2794,4712,120.9,12.8,0,16.3
5/14/20,22.025,2622,4417,120.2,12.8,0,18.9
5/15/20,27.075,3003,5130,119.9,14.9,18.2,16.1
5/16/20,53.102,3445,6293,120.9,19.9,0.5,17.4
5/17/20,50.019,3214,5864,135.3,23.5,0,19.3
5/18/20,19.745,2572,4293,123.3,22.5,16.6,18.1
5/19/20,20.707,2945,4796,123.9,22.9,8.7,13.7
5/20/20,20.506,3022,4959,181,19.6,0.4,13.9
5/21/20,21.917,2653,4264,174.3,17,0,15.6
5/22/20,25.656,2801,4558,271.2,19.3,0.1,16.9
5/23/20,56.316,3214,5886,292.6,23.2,0.1,18.3
5/24/20,56.808,3264,5942,293.6,22.7,3.8,18.6
5/25/20,21.318,2533,4304,292.2,21.9,0,17.8
5/26/20,21.408,2693,4482,294.1,19.5,0.4,18.4
5/27/20,41.036,3128,6218,208.5,19.8,0,18.5
5/28/20,25.949,2985,5574,94.1,20.3,0,18.3
5/29/20,29.356,2935,5598,106.3,20.7,0,19.4
5/30/20,61.068,3308,7018,105.9,24.5,0,20.4
5/31/20,63.37,3421,7195,212.5,25.3,2.1,20.1
6/1/20,23.226,2861,5458,368.4,23.9,0.3,20.8
6/2/20,21.091,2840,5263,369.4,23,0.5,19.5
6/3/20,21.471,2920,5456,369,21.5,0.2,22
6/4/20,75.18,3288,8515,552.4,62.7,0,24
6/5/20,75.999,3305,8678,553,61.6,0,23.1
6/6/20,151.842,3851,10840,553.6,64.5,0.6,21.9
6/7/20,136.919,3687,10438,555.4,62.8,0,22
6/8/20,40.985,2837,7251,284.9,62.1,0,24.1
6/9/20,36.444,2820,7131,285.8,58.9,0,25.6
6/10/20,69.103,3279,8782,278.4,28.9,11.8,25
6/11/20,93.472,3567,9420,361.9,38.2,10.8,24.5
6/12/20,92.679,3664,9788,362.9,44.5,11,23.3
6/13/20,188.526,3865,11450,363.9,51.9,18.3,24
6/14/20,177.227,3861,11165,364.8,53.1,18.4,23.9
6/15/20,49.636,3173,8195,362.8,49.7,0,23.3
6/16/20,46.775,3294,8170,363.3,47.6,0,23
6/17/20,58.478,3601,9521,177.6,38.8,1.1,22.1
6/18/20,98.139,3984,10566,249.7,30.4,18.6,19.9
6/19/20,95.45,4092,11011,178.7,27.5,1.2,21.9
6/20/20,183.723,4576,13084,170.6,30.1,0.1,22.4
6/21/20,168.997,4555,12839,171.6,32.3,0.3,23.1
6/22/20,41.708,3530,8816,99.6,37.1,0,24.1
6/23/20,41.847,3434,8494,99.9,32.3,0,24.4
6/24/20,231.974,4093,12236,646.4,86.3,19.9,22
6/25/20,193.739,4052,12493,727.6,73.9,3.8,21.6
6/26/20,204.566,4374,13417,1058.4,73.4,0.3,22.9
6/27/20,395.296,4615,15115,1059.4,73.5,0.1,23.6
6/28/20,362.272,4579,14872,1060.4,70.3,0,23.8
6/29/20,95.756,3973,11905,732.4,69.4,39.2,21.6
6/30/20,101.572,4044,12197,733.4,63.2,27.9,20.8
7/1/20,89.522,4040,11772,532.6,56.5,1.1,20.8
7/2/20,76.414,3857,10872,534.1,54.8,0.2,22.4
7/3/20,86.652,4094,11460,534.3,57.9,5.3,21.1
7/4/20,180.506,4458,13639,534,59.4,0.5,21
7/5/20,156.13,4401,13203,536.3,57.8,0.1,22.3
7/6/20,51.672,3811,9715,536,53.8,4.9,23
7/7/20,48.74,3735,9293,537,48.2,0.1,24
7/8/20,61.404,4099,10412,667.6,36.4,0,24
7/9/20,51.256,3761,9161,575.9,33.4,0.6,24.3
7/10/20,60.155,3854,9878,640.2222222,39.2,32.2,23.6
7/11/20,126.35,4220,11876,641.2222222,41.2,1,24
7/12/20,115.824,4131,11484,642.2222222,41.6,28.9,21.1
7/13/20,42.099,3525,8524,643.2222222,40.2,83.2,19.4
7/14/20,38.65,3538,8385,644.2222222,33.2,8.7,19.6
7/15/20,370.632,3787,14538,319.5555556,94.7,3.3,20.1
7/16/20,241.797,3879,14555,319.4444444,91.6,0.7,21.9
7/17/20,282.271,4077,15486,288.6,93.3,0.5,22.8
7/18/20,545.42,4272,16656,1386.2,93.7,0.3,22.7
7/19/20,474.369,4296,16330,291.2,92.5,5.6,23.9
7/20/20,157.638,3903,13895,292,87.7,8.4,25.2
7/21/20,134.23,3916,13731,292.9,85.3,3.8,24.9
7/22/20,138.423,4105,13461,50.3,79.1,30.6,22.7
7/23/20,120.909,4067,13099,50.1,74.3,72,21.6
7/24/20,154.643,4089,13813,54.5,79.1,24.2,21.3
7/25/20,311.292,4451,15493,55.1,81.9,8.2,22.3
7/26/20,258.377,4414,14947,56.1,80.4,1.5,23.1
7/27/20,92.652,3887,12292,57.1,75.4,11.7,22.7
7/28/20,94.23,3866,12238,58.4,70.6,13.2,23.4
7/29/20,313.141,4199,14626,174.6,68.4,33.5,23.8
7/30/20,204.841,3929,14177,215.75,62.3,32.7,24.2
7/31/20,261.674,4203,14948,177,59.1,3.9,25.9
8/1/20,425.806,4430,16013,181.2,63.3,9.8,26
8/2/20,359.461,4356,15577,182.1,63.4,20,26.4
8/3/20,186.124,4095,14277,178,60,25.1,26.3
8/4/20,184.725,4094,14246,180.9,56.2,13.3,26.9
8/5/20,447.183,4442,16876,178.9,77.2,18.4,26.5
8/6/20,377.619,4444,16795,180.4,75.5,27.8,25.4
8/7/20,414.623,4539,17343,181.6,76.8,43.8,23.9
8/8/20,722.112,4677,18091,1275.7,78.4,64.8,23.8
8/9/20,648.718,4651,17614,185.7,78.2,23.8,26.1
8/10/20,261.058,4280,16159,279.8,77.9,31,25.8
8/11/20,239.42,4317,16121,185.2,75.7,32,25.8
8/12/20,307.42,4669,17333,418.4,50.4,4.2,27
8/13/20,270.444,4842,17272,373.8,51.1,0,28.1
8/14/20,411.507,4907,17955,377.6,51.5,0.5,28.4
8/15/20,646.141,5089,18639,420.6,51,8.5,28
8/16/20,585.036,5047,18530,424.4,50.9,0,27.8
8/17/20,394.727,5142,17859,377.9,48.7,0,27.7
8/18/20,139.571,4405,15204,423.6,53,0,27.6
8/19/20,123.784,4285,14686,1226.7,50.4,0,27.6
8/20/20,106.612,4401,13885,857.9,45.3,0.3,27.2
8/21/20,100.538,4474,14116,859.6,47.1,1.1,26.1
8/22/20,188.309,5246,14901,704.7,35.7,8.6,25.4
8/23/20,168.325,5129,14118,705.5,35.3,1.1,25.7
8/24/20,59.927,4084,11676,862.6,49,0,26.7
8/25/20,54.399,3978,11186,1075.8,46.4,0.3,28.2
8/26/20,172.198,4294,13211,174.6,79.4,18.2,27.9
8/27/20,110.256,4205,12568,703.9,76.7,11.9,27.4
8/28/20,116.462,4269,12748,49.2,78.2,14.5,27.2
8/29/20,184.24,4268,13239,27.2,78.3,12.9,26.8
8/30/20,155.122,4256,12803,28.2,75.5,6.8,26.7
8/31/20,73.709,4019,10583,13.4,73.2,2.7,25.7
9/1/20,62.767,3903,9912,747.4,73.3,1.4,25.4
9/2/20,70.392,4029,10577,705.7,54.4,48.6,24.5
9/3/20,67.274,4047,10321,1331,56.7,43.2,23.9
9/4/20,79.913,4072,10695,331.2,61.7,0.1,22.8
9/5/20,157.752,4324,12036,336.5,63.9,3.7,20.6
9/6/20,138.739,4297,11859,335.4,60.2,14.1,20.1
9/7/20,53.114,3847,9151,1333.6,57.4,61.8,20.7
9/8/20,50.882,3839,9156,342.3,56.3,0.3,23.5
9/9/20,60.1,3968,9880,341.4,45.6,7.9,21.7
9/10/20,64.855,4004,10307,15.4,39.1,0.7,22.2
9/11/20,70.584,4087,10382,18.5,47.8,7.7,21
9/12/20,140.845,4360,12083,341.4,51.7,9.2,19.9
9/13/20,117.001,4315,11601,342.4,50.2,1.2,20.2
9/14/20,40.024,3636,8444,343.4,51.3,0,20.9
9/15/20,39.647,3764,8476,335.3,50.6,0,21.8
9/16/20,42.89,3777,8731,10.3,49.3,3.2,21.3
9/17/20,61.915,3593,9820,8.9,46.5,1.7,20.6
9/18/20,63.96,3760,10083,20.5,38.2,0.9,19.6
9/19/20,132.023,3789,11020,26.77777778,39.7,0.9,19.1
9/20/20,111.872,3727,10621,30.88888889,38.5,0,18.3
9/21/20,36.286,3539,8264,13.4,42.7,0,17.2
9/22/20,34.571,3412,7882,15.11111111,41.6,0,17.8
9/23/20,59.306,3956,10676,13.8,24.2,0.1,18.2
9/24/20,77.173,4010,11118,18.3,28,0.7,19.4
9/25/20,79.924,4193,11624,14.6,20.8,0.9,19.3
9/26/20,158.368,4559,13619,15.3,24.7,0.4,18.7
9/27/20,144.412,4548,13420,16.3,25.1,0.2,18.5
9/28/20,61.716,4070,10768,16.9,26.4,0,17.5
9/29/20,242.082,4636,14686,7.8,28.4,0,17.6
9/30/20,318.894,5183,16480,5.3,27.6,1.2,18.1
